As At,Year,Month number,Offence category,Offence type,Alcohol involvement,DV involvement,Reporting Region,Statistical Area 2,Number of offences,Crime Type,Date
1/04/2026,2025,7,04 Harm or endanger persons,"044 Acts that threaten, harass or control",Unknown,Unknown,NT Balance,East Arnhem,2,Harm/Endanger,2025-07-01
1/04/2026,2025,7,04 Harm or endanger persons,"044 Acts that threaten, harass or control",Unknown,Unknown,NT Balance,Howard Springs,1,Harm/Endanger,2025-07-01
1/04/2026,2025,7,04 Harm or endanger persons,"044 Acts that threaten, harass or control",Unknown,Unknown,NT Balance,Tiwi Islands,5,Harm/Endanger,2025-07-01
1/04/2026,2025,7,04 Harm or endanger persons,"044 Acts that threaten, harass or control",Unknown,Unknown,NT Balance,Victoria River,5,Harm/Endanger,2025-07-01
1/04/2026,2025,7,04 Harm or endanger persons,"044 Acts that threaten, harass or control",Unknown,Unknown,NT Balance,Virginia,1,Harm/Endanger,2025-07-01
1/04/2026,2025,7,04 Harm or endanger persons,"044 Acts that threaten, harass or control",Unknown,Unknown,NT Balance,Weddell,1,Harm/Endanger,2025-07-01
1/04/2026,2025,7,04 Harm or endanger persons,"044 Acts that threaten, harass or control",Unknown,Unknown,NT Balance,West Arnhem,3,Harm/Endanger,2025-07-01
1/04/2026,2025,7,04 Harm or endanger persons,"044 Acts that threaten, harass or control",Unknown,Unknown,NT Balance,Unknown ,2,Harm/Endanger,2025-07-01
1/04/2026,2025,7,04 Harm or endanger persons,049 Other acts that harm or endanger persons,Unknown,Unknown,Darwin,,11,Harm/Endanger,2025-07-01
1/04/2026,2025,7,04 Harm or endanger persons,049 Other acts that harm or endanger persons,Unknown,Unknown,Palmerston,,4,Harm/Endanger,2025-07-01
1/04/2026,2025,7,04 Harm or endanger persons,049 Other acts that harm or endanger persons,Unknown,Unknown,Alice Springs,,2,Harm/Endanger,2025-07-01
1/04/2026,2025,7,04 Harm or endanger persons,049 Other acts that harm or endanger persons,Unknown,Unknown,Katherine,,3,Harm/Endanger,2025-07-01
1/04/2026,2025,7,04 Harm or endanger persons,049 Other acts that harm or endanger persons,Unknown,Unknown,NT Balance,Anindilyakwa,2,Harm/Endanger,2025-07-01
1/04/2026,2025,7,04 Harm or endanger persons,049 Other acts that harm or endanger persons,Unknown,Unknown,NT Balance,Daly,1,Harm/Endanger,2025-07-01
1/04/2026,2025,7,04 Harm or endanger persons,049 Other acts that harm or endanger persons,Unknown,Unknown,NT Balance,East Arnhem,1,Harm/Endanger,2025-07-01
1/04/2026,2025,7,04 Harm or endanger persons,049 Other acts that harm or endanger persons,Unknown,Unknown,NT Balance,Elsey,1,Harm/Endanger,2025-07-01
1/04/2026,2025,7,04 Harm or endanger persons,049 Other acts that harm or endanger persons,Unknown,Unknown,NT Balance,Petermann - Simpson,1,Harm/Endanger,2025-07-01
1/04/2026,2025,7,04 Harm or endanger persons,049 Other acts that harm or endanger persons,Unknown,Unknown,NT Balance,Thamarrurr,1,Harm/Endanger,2025-07-01
1/04/2026,2025,7,04 Harm or endanger persons,049 Other acts that harm or endanger persons,Unknown,Unknown,NT Balance,Virginia,2,Harm/Endanger,2025-07-01
1/04/2026,2025,7,"05 Robbery, blackmail, and extortion",051 Robbery,Unknown,Unknown,Darwin,,12,Robbery/Extortion,2025-07-01
1/04/2026,2025,7,"05 Robbery, blackmail, and extortion",051 Robbery,Unknown,Unknown,Palmerston,,2,Robbery/Extortion,2025-07-01
1/04/2026,2025,7,"05 Robbery, blackmail, and extortion",051 Robbery,Unknown,Unknown,Alice Springs,,4,Robbery/Extortion,2025-07-01
1/04/2026,2025,7,"05 Robbery, blackmail, and extortion",051 Robbery,Unknown,Unknown,Katherine,,6,Robbery/Extortion,2025-07-01
1/04/2026,2025,7,"05 Robbery, blackmail, and extortion",051 Robbery,Unknown,Unknown,NT Balance,Daly,1,Robbery/Extortion,2025-07-01
1/04/2026,2025,7,"05 Robbery, blackmail, and extortion",051 Robbery,Unknown,Unknown,NT Balance,Petermann - Simpson,1,Robbery/Extortion,2025-07-01
1/04/2026,2025,7,"05 Robbery, blackmail, and extortion",051 Robbery,Unknown,Unknown,NT Balance,Unknown ,1,Robbery/Extortion,2025-07-01
1/04/2026,2025,7,"05 Robbery, blackmail, and extortion",052 Blackmail or other extortion,Unknown,Unknown,Darwin,,1,Robbery/Extortion,2025-07-01
1/04/2026,2025,7,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",Unknown,Unknown,Darwin,,31,Dwelling Burglary,2025-07-01
1/04/2026,2025,7,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",Unknown,Unknown,Palmerston,,11,Dwelling Burglary,2025-07-01
1/04/2026,2025,7,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",Unknown,Unknown,Alice Springs,,104,Dwelling Burglary,2025-07-01
1/04/2026,2025,7,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",Unknown,Unknown,Katherine,,24,Dwelling Burglary,2025-07-01
1/04/2026,2025,7,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",Unknown,Unknown,Tennant Creek,,6,Dwelling Burglary,2025-07-01
1/04/2026,2025,7,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",Unknown,Unknown,Nhulunbuy,,1,Dwelling Burglary,2025-07-01
1/04/2026,2025,7,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",Unknown,Unknown,NT Balance,Alligator,1,Dwelling Burglary,2025-07-01
1/04/2026,2025,7,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",Unknown,Unknown,NT Balance,Anindilyakwa,2,Dwelling Burglary,2025-07-01
1/04/2026,2025,7,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",Unknown,Unknown,NT Balance,Barkly,6,Dwelling Burglary,2025-07-01
1/04/2026,2025,7,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",Unknown,Unknown,NT Balance,Daly,1,Dwelling Burglary,2025-07-01
1/04/2026,2025,7,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",Unknown,Unknown,NT Balance,East Arnhem,4,Dwelling Burglary,2025-07-01
1/04/2026,2025,7,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",Unknown,Unknown,NT Balance,Gulf,1,Dwelling Burglary,2025-07-01
1/04/2026,2025,7,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",Unknown,Unknown,NT Balance,Humpty Doo,1,Dwelling Burglary,2025-07-01
1/04/2026,2025,7,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",Unknown,Unknown,NT Balance,Petermann - Simpson,2,Dwelling Burglary,2025-07-01
1/04/2026,2025,7,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",Unknown,Unknown,NT Balance,Sandover - Plenty,1,Dwelling Burglary,2025-07-01
1/04/2026,2025,7,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",Unknown,Unknown,NT Balance,Thamarrurr,1,Dwelling Burglary,2025-07-01
1/04/2026,2025,7,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",Unknown,Unknown,NT Balance,Yuendumu - Anmatjere,3,Dwelling Burglary,2025-07-01
1/04/2026,2025,7,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",Unknown,Unknown,Darwin,,3,Dwelling Burglary,2025-07-01
1/04/2026,2025,7,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",Unknown,Unknown,Palmerston,,1,Dwelling Burglary,2025-07-01
1/04/2026,2025,7,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",Unknown,Unknown,Alice Springs,,25,Dwelling Burglary,2025-07-01
1/04/2026,2025,7,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",Unknown,Unknown,Katherine,,5,Dwelling Burglary,2025-07-01
1/04/2026,2025,7,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",Unknown,Unknown,NT Balance,East Arnhem,2,Dwelling Burglary,2025-07-01
1/04/2026,2025,7,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",Unknown,Unknown,NT Balance,Unknown ,2,Dwelling Burglary,2025-07-01
1/04/2026,2025,7,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",Unknown,Unknown,Darwin,,7,Commercial Burglary,2025-07-01
1/04/2026,2025,7,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",Unknown,Unknown,Palmerston,,3,Commercial Burglary,2025-07-01
1/04/2026,2025,7,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",Unknown,Unknown,Alice Springs,,15,Commercial Burglary,2025-07-01
1/04/2026,2025,7,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",Unknown,Unknown,Katherine,,15,Commercial Burglary,2025-07-01
1/04/2026,2025,7,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",Unknown,Unknown,Tennant Creek,,5,Commercial Burglary,2025-07-01
1/04/2026,2025,7,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",Unknown,Unknown,NT Balance,Alligator,1,Commercial Burglary,2025-07-01
1/04/2026,2025,7,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",Unknown,Unknown,NT Balance,Barkly,2,Commercial Burglary,2025-07-01
1/04/2026,2025,7,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",Unknown,Unknown,NT Balance,East Arnhem,5,Commercial Burglary,2025-07-01
1/04/2026,2025,7,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",Unknown,Unknown,NT Balance,Elsey,1,Commercial Burglary,2025-07-01
1/04/2026,2025,7,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",Unknown,Unknown,NT Balance,Gulf,3,Commercial Burglary,2025-07-01
1/04/2026,2025,7,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",Unknown,Unknown,NT Balance,Howard Springs,2,Commercial Burglary,2025-07-01
1/04/2026,2025,7,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",Unknown,Unknown,NT Balance,Petermann - Simpson,4,Commercial Burglary,2025-07-01
1/04/2026,2025,7,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",Unknown,Unknown,NT Balance,Sandover - Plenty,1,Commercial Burglary,2025-07-01
1/04/2026,2025,7,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",Unknown,Unknown,NT Balance,Victoria River,1,Commercial Burglary,2025-07-01
1/04/2026,2025,7,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",Unknown,Unknown,NT Balance,West Arnhem,1,Commercial Burglary,2025-07-01
1/04/2026,2025,7,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",Unknown,Unknown,NT Balance,Yuendumu - Anmatjere,2,Commercial Burglary,2025-07-01
1/04/2026,2025,7,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",Unknown,Unknown,NT Balance,Unknown ,1,Commercial Burglary,2025-07-01
1/04/2026,2025,7,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), attempted",Unknown,Unknown,Darwin,,2,Commercial Burglary,2025-07-01
1/04/2026,2025,7,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), attempted",Unknown,Unknown,Palmerston,,2,Commercial Burglary,2025-07-01
1/04/2026,2025,7,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), attempted",Unknown,Unknown,Alice Springs,,3,Commercial Burglary,2025-07-01
1/04/2026,2025,7,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), attempted",Unknown,Unknown,Katherine,,1,Commercial Burglary,2025-07-01
1/04/2026,2025,7,07 Theft,071 Motor vehicle theft and related offences,Unknown,Unknown,Darwin,,8,Theft,2025-07-01
1/04/2026,2025,7,07 Theft,071 Motor vehicle theft and related offences,Unknown,Unknown,Palmerston,,6,Theft,2025-07-01
1/04/2026,2025,7,07 Theft,071 Motor vehicle theft and related offences,Unknown,Unknown,Alice Springs,,11,Theft,2025-07-01
1/04/2026,2025,7,07 Theft,071 Motor vehicle theft and related offences,Unknown,Unknown,Katherine,,5,Theft,2025-07-01
1/04/2026,2025,7,07 Theft,071 Motor vehicle theft and related offences,Unknown,Unknown,Tennant Creek,,2,Theft,2025-07-01
1/04/2026,2025,7,07 Theft,071 Motor vehicle theft and related offences,Unknown,Unknown,NT Balance,Alligator,1,Theft,2025-07-01
1/04/2026,2025,7,07 Theft,071 Motor vehicle theft and related offences,Unknown,Unknown,NT Balance,Anindilyakwa,1,Theft,2025-07-01
1/04/2026,2025,7,07 Theft,071 Motor vehicle theft and related offences,Unknown,Unknown,NT Balance,Barkly,1,Theft,2025-07-01
1/04/2026,2025,7,07 Theft,071 Motor vehicle theft and related offences,Unknown,Unknown,NT Balance,Daly,2,Theft,2025-07-01
1/04/2026,2025,7,07 Theft,071 Motor vehicle theft and related offences,Unknown,Unknown,NT Balance,Humpty Doo,3,Theft,2025-07-01
1/04/2026,2025,7,07 Theft,071 Motor vehicle theft and related offences,Unknown,Unknown,NT Balance,Petermann - Simpson,1,Theft,2025-07-01
1/04/2026,2025,7,07 Theft,07* Other theft,Unknown,Unknown,Darwin,,191,Theft,2025-07-01
1/04/2026,2025,7,07 Theft,07* Other theft,Unknown,Unknown,Palmerston,,70,Theft,2025-07-01
1/04/2026,2025,7,07 Theft,07* Other theft,Unknown,Unknown,Alice Springs,,135,Theft,2025-07-01
1/04/2026,2025,7,07 Theft,07* Other theft,Unknown,Unknown,Katherine,,30,Theft,2025-07-01
1/04/2026,2025,7,07 Theft,07* Other theft,Unknown,Unknown,Tennant Creek,,10,Theft,2025-07-01
1/04/2026,2025,7,07 Theft,07* Other theft,Unknown,Unknown,Nhulunbuy,,5,Theft,2025-07-01
1/04/2026,2025,7,07 Theft,07* Other theft,Unknown,Unknown,NT Balance,Alligator,2,Theft,2025-07-01
1/04/2026,2025,7,07 Theft,07* Other theft,Unknown,Unknown,NT Balance,Barkly,6,Theft,2025-07-01
1/04/2026,2025,7,07 Theft,07* Other theft,Unknown,Unknown,NT Balance,Daly,2,Theft,2025-07-01
1/04/2026,2025,7,07 Theft,07* Other theft,Unknown,Unknown,NT Balance,East Arnhem,6,Theft,2025-07-01
1/04/2026,2025,7,07 Theft,07* Other theft,Unknown,Unknown,NT Balance,Elsey,2,Theft,2025-07-01
1/04/2026,2025,7,07 Theft,07* Other theft,Unknown,Unknown,NT Balance,Gulf,2,Theft,2025-07-01
1/04/2026,2025,7,07 Theft,07* Other theft,Unknown,Unknown,NT Balance,Howard Springs,9,Theft,2025-07-01
1/04/2026,2025,7,07 Theft,07* Other theft,Unknown,Unknown,NT Balance,Humpty Doo,7,Theft,2025-07-01
1/04/2026,2025,7,07 Theft,07* Other theft,Unknown,Unknown,NT Balance,Koolpinyah,1,Theft,2025-07-01
1/04/2026,2025,7,07 Theft,07* Other theft,Unknown,Unknown,NT Balance,Petermann - Simpson,7,Theft,2025-07-01
1/04/2026,2025,7,07 Theft,07* Other theft,Unknown,Unknown,NT Balance,Sandover - Plenty,1,Theft,2025-07-01
1/04/2026,2025,7,07 Theft,07* Other theft,Unknown,Unknown,NT Balance,Tanami,1,Theft,2025-07-01
1/04/2026,2025,7,07 Theft,07* Other theft,Unknown,Unknown,NT Balance,Tiwi Islands,1,Theft,2025-07-01
1/04/2026,2025,7,07 Theft,07* Other theft,Unknown,Unknown,NT Balance,Victoria River,2,Theft,2025-07-01
1/04/2026,2025,7,07 Theft,07* Other theft,Unknown,Unknown,NT Balance,Virginia,4,Theft,2025-07-01
1/04/2026,2025,7,07 Theft,07* Other theft,Unknown,Unknown,NT Balance,Weddell,4,Theft,2025-07-01
1/04/2026,2025,7,07 Theft,07* Other theft,Unknown,Unknown,NT Balance,West Arnhem,3,Theft,2025-07-01
1/04/2026,2025,7,07 Theft,07* Other theft,Unknown,Unknown,NT Balance,Yuendumu - Anmatjere,2,Theft,2025-07-01
1/04/2026,2025,7,07 Theft,07* Other theft,Unknown,Unknown,NT Balance,Unknown ,13,Theft,2025-07-01
1/04/2026,2025,7,11 Property damage offences,11 Property damage offences,Unknown,Unknown,Darwin,,196,Property Damage,2025-07-01
1/04/2026,2025,7,11 Property damage offences,11 Property damage offences,Unknown,Unknown,Palmerston,,62,Property Damage,2025-07-01
1/04/2026,2025,7,11 Property damage offences,11 Property damage offences,Unknown,Unknown,Alice Springs,,248,Property Damage,2025-07-01
1/04/2026,2025,7,11 Property damage offences,11 Property damage offences,Unknown,Unknown,Katherine,,54,Property Damage,2025-07-01
1/04/2026,2025,7,11 Property damage offences,11 Property damage offences,Unknown,Unknown,Tennant Creek,,28,Property Damage,2025-07-01
1/04/2026,2025,7,11 Property damage offences,11 Property damage offences,Unknown,Unknown,Nhulunbuy,,4,Property Damage,2025-07-01
1/04/2026,2025,7,11 Property damage offences,11 Property damage offences,Unknown,Unknown,NT Balance,Alligator,5,Property Damage,2025-07-01
1/04/2026,2025,7,11 Property damage offences,11 Property damage offences,Unknown,Unknown,NT Balance,Anindilyakwa,5,Property Damage,2025-07-01
1/04/2026,2025,7,11 Property damage offences,11 Property damage offences,Unknown,Unknown,NT Balance,Barkly,4,Property Damage,2025-07-01
1/04/2026,2025,7,11 Property damage offences,11 Property damage offences,Unknown,Unknown,NT Balance,Daly,1,Property Damage,2025-07-01
1/04/2026,2025,7,11 Property damage offences,11 Property damage offences,Unknown,Unknown,NT Balance,East Arnhem,7,Property Damage,2025-07-01
1/04/2026,2025,7,11 Property damage offences,11 Property damage offences,Unknown,Unknown,NT Balance,Elsey,2,Property Damage,2025-07-01
1/04/2026,2025,7,11 Property damage offences,11 Property damage offences,Unknown,Unknown,NT Balance,Gulf,5,Property Damage,2025-07-01
1/04/2026,2025,7,11 Property damage offences,11 Property damage offences,Unknown,Unknown,NT Balance,Howard Springs,4,Property Damage,2025-07-01
1/04/2026,2025,7,11 Property damage offences,11 Property damage offences,Unknown,Unknown,NT Balance,Humpty Doo,5,Property Damage,2025-07-01
1/04/2026,2025,7,11 Property damage offences,11 Property damage offences,Unknown,Unknown,NT Balance,Petermann - Simpson,6,Property Damage,2025-07-01
1/04/2026,2025,7,11 Property damage offences,11 Property damage offences,Unknown,Unknown,NT Balance,Sandover - Plenty,5,Property Damage,2025-07-01
1/04/2026,2025,7,11 Property damage offences,11 Property damage offences,Unknown,Unknown,NT Balance,Tanami,2,Property Damage,2025-07-01
1/04/2026,2025,7,11 Property damage offences,11 Property damage offences,Unknown,Unknown,NT Balance,Thamarrurr,5,Property Damage,2025-07-01
1/04/2026,2025,7,11 Property damage offences,11 Property damage offences,Unknown,Unknown,NT Balance,Victoria River,2,Property Damage,2025-07-01
1/04/2026,2025,7,11 Property damage offences,11 Property damage offences,Unknown,Unknown,NT Balance,Virginia,4,Property Damage,2025-07-01
1/04/2026,2025,7,11 Property damage offences,11 Property damage offences,Unknown,Unknown,NT Balance,Weddell,1,Property Damage,2025-07-01
1/04/2026,2025,7,11 Property damage offences,11 Property damage offences,Unknown,Unknown,NT Balance,West Arnhem,4,Property Damage,2025-07-01
1/04/2026,2025,7,11 Property damage offences,11 Property damage offences,Unknown,Unknown,NT Balance,Yuendumu - Anmatjere,5,Property Damage,2025-07-01
1/04/2026,2025,7,11 Property damage offences,11 Property damage offences,Unknown,Unknown,NT Balance,Unknown ,22,Property Damage,2025-07-01
1/04/2026,2025,8,01 Homicide,0132 Driving causing death,Unknown,Unknown,Katherine,,1,Homicide,2025-08-01
1/04/2026,2025,8,02 Assault,021 Serious Assault,No,No,Darwin,,26,Assault,2025-08-01
1/04/2026,2025,8,02 Assault,021 Serious Assault,No,No,Palmerston,,7,Assault,2025-08-01
1/04/2026,2025,8,02 Assault,021 Serious Assault,No,No,Alice Springs,,11,Assault,2025-08-01
1/04/2026,2025,8,02 Assault,021 Serious Assault,No,No,Katherine,,9,Assault,2025-08-01
1/04/2026,2025,8,02 Assault,021 Serious Assault,No,No,Tennant Creek,,8,Assault,2025-08-01
1/04/2026,2025,8,02 Assault,021 Serious Assault,No,No,NT Balance,Barkly,1,Assault,2025-08-01
1/04/2026,2025,8,02 Assault,021 Serious Assault,No,No,NT Balance,East Arnhem,2,Assault,2025-08-01
1/04/2026,2025,8,02 Assault,021 Serious Assault,No,No,NT Balance,Gulf,5,Assault,2025-08-01
1/04/2026,2025,8,02 Assault,021 Serious Assault,No,No,NT Balance,Howard Springs,4,Assault,2025-08-01
1/04/2026,2025,8,02 Assault,021 Serious Assault,No,No,NT Balance,Sandover - Plenty,2,Assault,2025-08-01
1/04/2026,2025,8,02 Assault,021 Serious Assault,No,No,NT Balance,Tanami,2,Assault,2025-08-01
1/04/2026,2025,8,02 Assault,021 Serious Assault,No,No,NT Balance,Thamarrurr,1,Assault,2025-08-01
1/04/2026,2025,8,02 Assault,021 Serious Assault,No,No,NT Balance,Victoria River,2,Assault,2025-08-01
1/04/2026,2025,8,02 Assault,021 Serious Assault,No,No,NT Balance,Virginia,2,Assault,2025-08-01
1/04/2026,2025,8,02 Assault,021 Serious Assault,No,No,NT Balance,Yuendumu - Anmatjere,5,Assault,2025-08-01
1/04/2026,2025,8,02 Assault,021 Serious Assault,No,No,NT Balance,Unknown ,1,Assault,2025-08-01
1/04/2026,2025,8,02 Assault,021 Serious Assault,No,Yes,Darwin,,35,Assault,2025-08-01
1/04/2026,2025,8,02 Assault,021 Serious Assault,No,Yes,Palmerston,,16,Assault,2025-08-01
